DOKLAD_ROK;DOKLAD_DATUM;DOKLAD_AGENDA;DOKLAD_CISLO;ORJ;PARAGRAF;POLOZKA;SUBJEKT_IC;SUBJEKT_NAZEV;CASTKA;POZNAMKA
2016;20.12.2016;POU;310326;3500;6171;5136;26432668;DOBROVSKÝ s.r.o.;1072;
2016;20.12.2016;POK;437065; ;6330;5348;26432668;DOBROVSKÝ s.r.o.;1072;
2016;31.10.2016;POU;310561;3500;6171;5136;26432668;DOBROVSKÝ s.r.o.;617;
2016;11.10.2016;POK;437027; ;6330;5348;26432668;DOBROVSKÝ s.r.o.;1600;
2016;31.10.2016;POK;437073; ;6330;5348;26432668;DOBROVSKÝ s.r.o.;617;
2016;7.11.2016;POU;310012;3500;6171;5136;26432668;DOBROVSKÝ s.r.o.;340;
2016;11.10.2016;POU;310175;3500;6171;5136;26432668;DOBROVSKÝ s.r.o.;1600;
2016;15.6.2016;KDF;310183;2400;6171;5169;48135267;Úřad pro technickou normalizaci, metrologii a státní zkušebnictví;3500;
2016;29.4.2016;KDF;310403;2400;6171;5169;48135267;Úřad pro technickou normalizaci, metrologii a státní zkušebnictví;2500;
2016;20.9.2016;KDF;310291;3100;2219;5169;25574337;A SERVIS LIPKA, s.r.o.;19537;
2016;8.11.2016;KDF;310118;3100;3745;5169;25574337;A SERVIS LIPKA, s.r.o.;4755;
2016;21.12.2016;KDF;310339;3100;3745;5169;25574337;A SERVIS LIPKA, s.r.o.;2371.6;
2016;16.12.2016;KDF;310221;3100;3745;5169;25574337;A SERVIS LIPKA, s.r.o.;7731.9;
2016;28.12.2016;KDF;310602;3100;3745;5169;25574337;A SERVIS LIPKA, s.r.o.;1560.9;
2016;23.12.2016;KDF;310414;3100;3745;5169;25574337;A SERVIS LIPKA, s.r.o.;3932;
2016;23.12.2016;KDF;310402;3500;6171;5169;25574337;A SERVIS LIPKA, s.r.o.;1549;
2016;5.12.2016;POU;310104;2800;4324;5173; ; ;325;
2016;5.12.2016;POK;437003; ;6330;5348; ; ;325;
2016;23.8.2016;POK;437046; ;6330;5348; ; ;463;
2016;17.3.2016;POU;310190;2800;4324;5173; ; ;303;
2016;17.3.2016;POK;437036; ;6330;5348; ; ;303;
2016;28.7.2016;POK;438012; ;6330;5348; ; ;325;
2016;23.8.2016;POU;310319;2800;4324;5173; ; ;463;
2016;28.7.2016;POU;310361;2800;4324;5173; ; ;325;
2016;18.7.2016;POU;310228;2400;6171;5161;47114983;Česká pošta, s.p.;150000;
2016;19.8.2016;POU;310274;2400;6171;5161;47114983;Česká pošta, s.p.;75000;
2016;12.5.2016;POU;310132;2400;6171;5161;47114983;Česká pošta, s.p.;250000;
2016;13.1.2016;POU;310054;2400;6171;5161;47114983;Česká pošta, s.p.;250000;
2016;11.3.2016;POU;310119;2400;6171;5161;47114983;Česká pošta, s.p.;250000;
2016;14.9.2016;POU;310161;2400;6171;5161;47114983;Česká pošta, s.p.;5500;
2016;19.9.2016;POU;310267;2400;6171;5161;47114983;Česká pošta, s.p.;300000;
2016;21.11.2016;POU;310394;2400;6171;5161;47114983;Česká pošta, s.p.;150000;
2016;16.12.2016;POU;310231;2400;6171;5161;47114983;Česká pošta, s.p.;50000;
2016;30.3.2016;POU;310347;2800;4351;5167;3110591;CURATIO EDUCATION s.r.o.;2250;
2016;19.8.2016;POU;310260;2800;4351;5167;3110591;CURATIO EDUCATION s.r.o.;2850;
2016;20.9.2016;POK;400158;2500;6171;5182; ; ;960;
2016;7.10.2016;KDF;310091;3500;6171;5137;25555928;PeKro spol. s r.o.;8525;
2016;15.9.2016;KDF;310179;2800;4324;5137;25555928;PeKro spol. s r.o.;25577;
2016;26.10.2016;KDF;310444;3500;6171;5171;25555928;PeKro spol. s r.o.;1089;
2016;27.4.2016;KDF;310376;3500;6171;5137;25555928;PeKro spol. s r.o.;8525;
2016;21.1.2016;KDF;310169;3500;6171;5137;25555928;PeKro spol. s r.o.;5614;
2016;27.12.2016;KDF;310498;3500;6171;5151;42689813;Ing. Petr Koplík;790;
2016;29.11.2016;KDF;310536;2800;4351;5136;61061409;SEND Předplatné spol. s r.o.;538;
2016;14.11.2016;KDF;310217;3500;6171;5136;61061409;SEND Předplatné spol. s r.o.;2600;
2016;8.11.2016;POU;310136;3500;3612;6121;44992785;Statutární město Brno, Městská část Brno-střed;602000;
2016;9.11.2016;POU;310137;2030;6115;5021;44992785;Statutární město Brno, Městská část Brno-střed;-1105;
2016;9.11.2016;POU;310138;2030;6173;5021;44992785;Statutární město Brno, Městská část Brno-střed;-1241;
2016;9.11.2016;POU;310139;2030;6115;5021;44992785;Statutární město Brno, Městská část Brno-střed;-1105;
2016;10.11.2016;POU;310157;2900;3111;5164;44992785;Statutární město Brno, Městská část Brno-střed;31333.62;
2016;21.11.2016;POU;310391;3500;3612;6121;44992785;Statutární město Brno, Městská část Brno-střed;56051;
2016;15.11.2016;POU;310292;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;602191;
2016;16.11.2016;POU;310293;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;42999;
2016;8.11.2016;POU;310101;2030;6115;5021;44992785;Statutární město Brno, Městská část Brno-střed;-1300;
2016;21.10.2016;POU;310411;3500;6171;5163;44992785;Statutární město Brno, Městská část Brno-střed;112446;
2016;19.10.2016;POU;310196;2030;6171;5161;44992785;Statutární město Brno, Městská část Brno-střed;43;
2016;14.10.2016;POU;310295;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;646962;
2016;17.10.2016;POU;310296;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;38159;
2016;19.10.2016;POK;437034; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;43;
2016;6.10.2016;POK;437018; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;453;
2016;14.10.2016;POK;437044; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;646962;
2016;17.10.2016;POK;437047; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;36876;
2016;17.10.2016;POK;437048; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;1283;
2016;8.9.2016;POU;310088;2900;3111;5164;44992785;Statutární město Brno, Městská část Brno-střed;47000;
2016;8.9.2016;POU;310068;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;-1937;
2016;15.8.2016;POK;437034; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;639945;
2016;16.8.2016;POK;437036; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;43689;
2016;16.8.2016;POK;437037; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;36178;
2016;7.10.2016;POU;310102;2900;3111;5164;44992785;Statutární město Brno, Městská část Brno-střed;31333;
2016;6.10.2016;POU;310018;3400;6171;5169;44992785;Statutární město Brno, Městská část Brno-střed;453;
2016;15.9.2016;POK;437026; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;682264;
2016;16.9.2016;POK;437030; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;25125;
2016;16.9.2016;POK;437031; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;11854;
2016;20.9.2016;POU;310293;3500;3612;6121;44992785;Statutární město Brno, Městská část Brno-střed;43985.2;
2016;15.9.2016;POU;310386;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;682264;
2016;16.9.2016;POU;310387;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;36979;
2016;22.11.2016;POU;310453;2030;6173;5021;44992785;Statutární město Brno, Městská část Brno-střed;-1241;
2016;15.11.2016;POK;437043; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;602191;
2016;16.11.2016;POK;437048; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;32874;
2016;16.11.2016;POK;437049; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;10125;
2016;14.12.2016;POU;310204;2030;6115;5021;44992785;Statutární město Brno, Městská část Brno-střed;-1600;
2016;21.12.2016;POU;310378;3400;6171;5169;44992785;Statutární město Brno, Městská část Brno-střed;648;
2016;15.12.2016;POU;310302;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;665664;
2016;16.12.2016;POU;310303;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;55785;
2016;16.12.2016;POK;437055; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;4932;
2016;16.12.2016;POK;437056; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;50853;
2016;15.12.2016;POK;437047; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;665664;
2016;21.12.2016;POK;437076; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;648;
2016;28.1.2016;POU;310143;3400;6171;5169;44992785;Statutární město Brno, Městská část Brno-střed;96;
2016;15.1.2016;POU;310208;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;722206;
2016;18.1.2016;POU;310209;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;23164;
2016;18.1.2016;POK;437025; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;23164;
2016;28.1.2016;POK;437039; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;96;
2016;15.1.2016;POK;437015; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;722206;
2016;15.2.2016;POK;437026; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;706271;
2016;16.2.2016;POK;437027; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;2345;
2016;16.2.2016;POU;310309;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;-2345;
2016;15.2.2016;POU;310306;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;706271;
2016;16.2.2016;POU;310307;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;2345;
2016;15.4.2016;POU;310291;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;638621;
2016;18.4.2016;POU;310292;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;26609;
2016;15.4.2016;POU;310293;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;9332;
2016;18.4.2016;POU;310298;3400;6171;5169;44992785;Statutární město Brno, Městská část Brno-střed;399;
2016;11.5.2016;POU;310096;3500;6171;5163;44992785;Statutární město Brno, Městská část Brno-střed;11852;
2016;11.5.2016;POU;310101;3500;6171;5163;44992785;Statutární město Brno, Městská část Brno-střed;142682;
2016;15.4.2016;POK;437036; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;9332;
2016;15.4.2016;POK;437037; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;638621;
2016;18.4.2016;POK;437038; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;399;
2016;18.4.2016;POK;437042; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;26609;
2016;30.3.2016;POU;310356;3500;3612;6121;44992785;Statutární město Brno, Městská část Brno-střed;10484559.81;
2016;31.3.2016;POU;310370;3500;3612;5137;44992785;Statutární město Brno, Městská část Brno-střed;142763.3;
2016;31.3.2016;POU;310371;3500;3612;5137;44992785;Statutární město Brno, Městská část Brno-střed;28738.5;
2016;31.3.2016;POU;310372;3500;3612;5137;44992785;Statutární město Brno, Městská část Brno-střed;234378.05;
2016;15.3.2016;POU;310184;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;670467;
2016;16.3.2016;POU;310185;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;49962;
2016;15.3.2016;POK;437031; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;670467;
2016;16.3.2016;POK;437033; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;1855;
2016;16.3.2016;POK;437034; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;48107;
2016;15.8.2016;POU;310287;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;639945;
2016;16.8.2016;POU;310288;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;79867;
2016;1.8.2016;POU;310007;3500;6171;5163;44992785;Statutární město Brno, Městská část Brno-střed;4800;
2016;18.7.2016;POK;437039; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;39270;
2016;15.7.2016;POK;437036; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;470342;
2016;15.7.2016;POU;310100;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;470342;
2016;18.7.2016;POU;310101;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;39270;
2016;15.6.2016;POK;437032; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;496753;
2016;16.6.2016;POK;437037; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;6736;
2016;16.6.2016;POK;437038; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;1071;
2016;13.5.2016;POU;310261;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;304291;
2016;16.5.2016;POU;310262;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;28789;
2016;13.5.2016;POK;437035; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;304291;
2016;16.5.2016;POK;437036; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;9182;
2016;16.5.2016;POK;437037; ;6330;5348;44992785;Statutární město Brno, Městská část Brno-střed;19607;
2016;10.6.2016;POU;310170;3500;6171;5163;44992785;Statutární město Brno, Městská část Brno-střed;71341;
2016;17.6.2016;POU;310253;3500;3612;6121;44992785;Statutární město Brno, Městská část Brno-střed;57376.95;
2016;15.6.2016;POU;310272;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;496753;
2016;16.6.2016;POU;310273;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;7807;
2016;8.6.2016;POU;310129;2030;6171;5011;44992785;Statutární město Brno, Městská část Brno-střed;-8787;
2016;3.6.2016;POU;310072;3500;3612;6121;44992785;Statutární město Brno, Městská část Brno-střed;25410;
2016;23.3.2016;KDF;310339;2400;6171;5139;25655701;CZC.cz s.r.o.;10260;
2016;11.3.2016;POU;310183;1210;6171;5194;26232758;Kytice v.o.s.;720;
2016;21.3.2016;POU;310197;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;11.3.2016;POK;437027; ;6330;5348;26232758;Kytice v.o.s.;720;
2016;21.3.2016;POK;437039; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;7.3.2016;POK;437011; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;1.4.2016;POU;310005;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;18.4.2016;POK;437041; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;1.4.2016;POK;437001; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;29.4.2016;POK;438021; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;28.4.2016;POK;438018; ;6330;5348;26232758;Kytice v.o.s.;2100;
2016;18.4.2016;POU;310295;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;28.4.2016;POU;310395;1210;6171;5194;26232758;Kytice v.o.s.;2100;
2016;29.4.2016;POU;310401;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;26.2.2016;POU;310331;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;12.2.2016;POU;310271;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;12.2.2016;POK;437018; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;26.2.2016;POK;437051; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;7.3.2016;POU;310171;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;15.1.2016;POK;437014; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;29.1.2016;POK;437045; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;29.1.2016;POU;310256;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;15.1.2016;POU;310192;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;3.6.2016;POU;310047;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;13.6.2016;POU;310260;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;24.6.2016;POU;310399;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;17.6.2016;POU;310297;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;23.6.2016;POU;310360;1210;6171;5194;26232758;Kytice v.o.s.;318;
2016;9.5.2016;POK;437023; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;20.5.2016;POK;437048; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;10.5.2016;POK;437026; ;6330;5348;26232758;Kytice v.o.s.;700;
2016;5.5.2016;POK;437017; ;6330;5348;26232758;Kytice v.o.s.;700;
2016;20.5.2016;POU;310314;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;5.5.2016;POU;310190;1210;6171;5194;26232758;Kytice v.o.s.;700;
2016;9.5.2016;POU;310199;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;10.5.2016;POU;310201;1210;6171;5194;26232758;Kytice v.o.s.;700;
2016;17.6.2016;POK;437043; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;13.6.2016;POK;437022; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;24.6.2016;POK;437057; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;23.6.2016;POK;437055; ;6330;5348;26232758;Kytice v.o.s.;318;
2016;3.6.2016;POK;437009; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;11.7.2016;POU;310082;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;11.7.2016;POK;437022; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;25.7.2016;POK;438002; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;25.7.2016;POU;310375;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;5.8.2016;POU;310061;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;19.8.2016;POU;310317;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;24.8.2016;POU;310373;1210;6171;5194;26232758;Kytice v.o.s.;276;
2016;30.8.2016;POU;310400;1210;6171;5194;26232758;Kytice v.o.s.;5060;
2016;19.9.2016;POU;310394;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;19.9.2016;POK;437032; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;2.9.2016;POK;437001; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;26.9.2016;POU;310430;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;7.10.2016;POU;310022;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;6.10.2016;POU;310008;1210;6171;5194;26232758;Kytice v.o.s.;398;
2016;26.9.2016;POK;437051; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;12.9.2016;POK;438002; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;5.8.2016;POK;437018; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;24.8.2016;POK;437047; ;6330;5348;26232758;Kytice v.o.s.;276;
2016;19.8.2016;POK;437042; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;30.8.2016;POK;437056; ;6330;5348;26232758;Kytice v.o.s.;5060;
2016;2.9.2016;POU;310129;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;12.9.2016;POU;310184;2320;6171;5139;26232758;Kytice v.o.s.;600;
2016;6.10.2016;POK;437019; ;6330;5348;26232758;Kytice v.o.s.;398;
2016;7.10.2016;POK;437020; ;6330;5348;26232758;Kytice v.o.s.;600;
2016;20.5.2016;POU;310254;1210;3311;5222;22850554;Kulturárium, o. s.;7500;
2016;19.10.2016;POK;437032; ;6330;5348;48907847;IDEA nábytek, s.r.o.;1497;
2016;19.10.2016;POU;310214;3500;6171;5137;48907847;IDEA nábytek, s.r.o.;1497;
2016;16.12.2016;POK;437048; ;6330;5348;48907847;IDEA nábytek, s.r.o.;10690;
2016;16.12.2016;POU;310311;3500;6171;5137;48907847;IDEA nábytek, s.r.o.;7196.97;
2016;16.12.2016;POU;310311;3500;6171;5139;48907847;IDEA nábytek, s.r.o.;3493.03;
2016;25.2.2016;POU;310287;2030;6171;5167;25529498;SOVA SYSTEMS Č.R., spol. s r.o.;605;
2016;9.3.2016;KDF;310058;3500;6171;5169;47946245;Petr Milička;2200;
2016;16.8.2016;KDF;310208;2100;3636;5169;74925881;Ing. Osvald Kozák;47500;
2016;9.8.2016;KDF;310162;2100;3636;5169;74925881;Ing. Osvald Kozák;47500;
2016;21.10.2016;KDF;310406;2800;3399;5194;26929228;SANSIMON, s.r.o.;17200;
2016;21.10.2016;KDF;310376;2800;3399;5169;26929228;SANSIMON, s.r.o.;424;
2016;21.9.2016;KDF;310327;2400;6171;5169;24156426;Alpiro s.r.o.;10817;
2016;15.6.2016;POU;310189;2400;6171;5169;24156426;Alpiro s.r.o.;7212;
2016;2.3.2016;KDF;310020;2400;6171;5169;24156426;Alpiro s.r.o.;3606;
2016;5.2.2016;KDF;310061;2400;6171;5169;24156426;Alpiro s.r.o.;10817;
2016;14.11.2016;POU;310249;3500;6171;5173; ; ;6500;
2016;14.11.2016;POK;437027; ;6330;5348; ; ;6500;
2016;7.10.2016;KDF;310089;2400;6171;5139;12500984;Ing. Karel PIŠTĚK, CSc.;6915;
2016;10.8.2016;POK;437028; ;6330;5348; ; ;521;
2016;9.11.2016;POU;310193; ;6171;5189; ; ;12500;
2016;9.11.2016;POK;437023; ;6330;5348; ; ;12500;
2016;29.12.2016;POU;310708;3500;6171;5189; ; ;-12500;
2016;29.12.2016;POU;310709;3500;6171;5173; ; ;12500;
2016;29.12.2016;POK;437100; ;6330;5348; ; ;12500;
2016;10.8.2016;POU;310183;3500;6171;5173; ; ;521;
2016;19.7.2016;KDF;310229;2800;4324;5167;75499223;Mgr. Petr Sakař, Ph.D.;800;
2016;23.6.2016;KDF;310339;2800;4324;5167;75499223;Mgr. Petr Sakař, Ph.D.;800;
2016;13.5.2016;KDF;310139;2800;4324;5167;75499223;Mgr. Petr Sakař, Ph.D.;800;
2016;12.2.2016;KDF;310119;2800;4324;5167;75499223;Mgr. Petr Sakař, Ph.D.;800;
2016;21.11.2016;KDF;310359;2800;4324;5167;75499223;Mgr. Petr Sakař, Ph.D.;800;
2016;26.10.2016;KDF;310443;2800;4324;5167;75499223;Mgr. Petr Sakař, Ph.D.;800;
2016;19.10.2016;KDF;310305;2800;4324;5167;75499223;Mgr. Petr Sakař, Ph.D.;800;
2016;8.9.2016;POU;310075;2800;4324;5167;75499223;Mgr. Petr Sakař, Ph.D.;800;
2016;21.9.2016;KDF;310311;2800;4324;5167;75499223;Mgr. Petr Sakař, Ph.D.;800;
2016;21.9.2016;KDF;310312;2800;4324;5167;75499223;Mgr. Petr Sakař, Ph.D.;800;
2016;23.9.2016;KDF;310350;2800;4324;5167;75499223;Mgr. Petr Sakař, Ph.D.;800;
2016;7.4.2016;KDF;310083;3500;3612;6121;73049191;Nováková Lenka, Ing.;11495;
2016;26.10.2016;POK;410009; ;6330;5348; ; ;4606;
2016;23.2.2016;POU;310335;1210;3421;5221;15529479;Vesna, o.p.s.;10000;
2016;11.5.2016;POU;310100;1210;3429;5221;15529479;Vesna, o.p.s.;30000;
2016;16.11.2016;KDF;310284;2030;6171;5167;28253591;CATANIA GROUP s.r.o.;1490;
2016;15.6.2016;KDF;310179;3100;3745;5137;75518872;Mgr. Ing. Lucie Radilová;1694;
2016;14.7.2016;KDF;310157;3100;3745;6121;75518872;Mgr. Ing. Lucie Radilová;59290;
2016;14.7.2016;KDF;310158;3100;3745;6121;75518872;Mgr. Ing. Lucie Radilová;59290;
2016;7.4.2016;KDF;310080;3100;3745;6121;75518872;Mgr. Ing. Lucie Radilová;75141;
2016;15.6.2016;KDF;310198;3100;3745;5169;27664325;DRIFT - SPORT, a.s.;13609;
2016;16.6.2016;KDF;310224;3500;6171;5166; ; ;3725;
2016;11.10.2016;KDF;310154;3500;5519;5166;49442660;Michal Bystrianský;12000;
2016;24.3.2016;KDF;310283;2800;4351;5169;24206539;MEDICCO s.r.o.;1000;
2016;4.3.2016;KDF;310037;2800;4351;5139;24206539;MEDICCO s.r.o.;1960;
